buyer_id,seller_id,price,qty,taker_side
3630,1781,100.15,70,BUY
3670,1781,100.15,21,BUY
3670,1822,100.15,2,BUY
3698,1822,100.15,85,BUY
3797,1822,100.15,6,BUY
3797,1862,100.15,1,BUY
3808,1862,100.15,35,BUY
3808,1970,100.15,61,BUY
3821,1970,100.15,36,BUY
3821,1980,100.15,6,BUY
3821,4792,100.15,42,BUY
3882,4792,100.15,40,BUY
3882,4795,100.15,12,BUY
3896,4795,100.15,5,BUY
3896,4835,100.15,31,BUY
3898,4835,100.15,48,BUY
4269,4835,100.15,20,BUY
4269,4836,100.15,53,BUY
4286,4836,100.15,37,BUY
4286,4839,100.15,5,BUY
4286,4936,100.15,4,BUY
232,4936,100.15,44,BUY
336,4936,100.15,27,BUY
336,875,100.15,43,BUY
353,875,100.15,24,BUY
405,875,100.15,32,BUY
405,1713,100.15,16,BUY
405,1768,100.15,16,BUY
443,1768,100.15,29,BUY
443,1777,100.15,66,BUY
462,1777,100.15,8,BUY
2548,1845,100.15,1,BUY
2548,1858,100.15,3,BUY
2548,1885,100.15,12,BUY
2548,2010,100.15,22,BUY
2548,4671,100.15,23,BUY
2582,4671,100.15,18,BUY
2710,4671,100.15,20,BUY
2710,4729,100.15,25,BUY
2750,4729,100.15,5,BUY
2761,4729,100.15,22,BUY
2761,4735,100.15,19,BUY
2771,4735,100.15,54,BUY
2963,4735,100.15,9,BUY
3476,4735,100.15,15,BUY
3476,4752,100.15,26,BUY
3492,4752,100.15,21,BUY
3507,4752,100.15,47,BUY
3507,4760,100.15,1,BUY
3507,4761,100.15,27,BUY
3507,4765,100.15,1,BUY
3603,4765,100.15,7,BUY
3684,4765,100.15,54,BUY
3684,4801,100.15,15,BUY
3712,4801,100.15,63,BUY
3712,4841,100.15,10,BUY
3729,4841,100.15,74,BUY
3729,4946,100.15,21,BUY
3731,4946,100.15,40,BUY
3731,783,100.15,5,BUY
3768,783,100.15,4,BUY
3920,783,100.15,31,BUY
4009,783,100.15,18,BUY
4009,900,100.15,50,BUY
334,900,100.15,48,BUY
334,915,100.15,16,BUY
363,915,100.15,15,BUY
363,1701,100.15,3,BUY
366,1701,100.15,37,BUY
366,1776,100.15,33,BUY
440,1776,100.15,12,BUY
440,1855,100.15,19,BUY
440,1863,100.15,17,BUY
474,1863,100.15,17,BUY
2412,1863,100.15,23,BUY
2412,1865,100.15,43,BUY
2547,1865,100.15,31,BUY
2547,1867,100.15,53,BUY
2556,1867,100.15,3,BUY
2561,1867,100.15,43,BUY
2561,1871,100.15,28,BUY
2609,1871,100.15,41,BUY
2609,1907,100.15,34,BUY
2625,1907,100.15,25,BUY
2625,1981,100.15,12,BUY
2625,4653,100.15,5,BUY
2625,4667,100.15,11,BUY
2625,4708,100.15,9,BUY
2625,4725,100.15,17,BUY
2656,4725,100.15,7,BUY
2739,4725,100.15,19,BUY
3539,4725,100.15,9,BUY
3560,4725,100.15,2,BUY
3560,4763,100.15,28,BUY
3592,4763,100.15,19,BUY
3592,4768,100.15,8,BUY
3703,4768,100.15,48,BUY
3703,4773,100.15,2,BUY
3728,4773,100.15,37,BUY
3730,4773,100.15,8,BUY
3730,4823,100.15,3,BUY
3734,4823,100.15,51,BUY
3736,4823,100.15,18,BUY
3736,4833,100.15,7,BUY
3736,765,100.15,36,BUY
3736,899,100.15,9,BUY
3738,899,100.15,36,BUY
3738,919,100.15,1,BUY
3746,919,100.15,19,BUY
3776,919,100.15,26,BUY
3833,919,100.15,13,BUY
3839,919,100.15,22,BUY
3839,1692,100.15,54,BUY
3878,1692,100.15,25,BUY
3878,1856,100.15,60,BUY
3907,1856,100.15,13,BUY
3907,1864,100.15,20,BUY
3907,1933,100.15,16,BUY
3907,1977,100.15,45,BUY
3912,1977,100.15,19,BUY
3912,2002,100.15,4,BUY
4038,2002,100.15,10,BUY
4038,4756,100.15,43,BUY
4232,4756,100.15,21,BUY
4232,4784,100.15,77,BUY
4258,4784,100.15,9,BUY
4258,766,100.15,14,BUY
4287,766,100.15,53,BUY
4287,1679,100.15,36,BUY
4288,1679,100.15,45,BUY
4288,1693,100.15,12,BUY
4288,1780,100.15,20,BUY
290,1780,100.15,3,BUY
290,1831,100.15,68,BUY
447,1831,100.15,7,BUY
447,1936,100.15,28,BUY
447,1987,100.15,6,BUY
483,1987,100.15,44,BUY
534,1987,100.15,32,BUY
2315,1987,100.15,13,BUY
2315,4623,100.15,40,BUY
2315,4629,100.15,22,BUY
2332,4629,100.15,17,BUY
2332,4817,100.15,10,BUY
2332,667,100.15,13,BUY
2614,667,100.15,13,BUY
2614,759,100.15,22,BUY
2624,759,100.15,22,BUY
2714,759,100.15,16,BUY
2714,761,100.15,7,BUY
2735,761,100.15,47,BUY
2779,761,100.15,9,BUY
2779,789,100.15,40,BUY
2779,858,100.15,48,BUY
2838,891,100.15,55,BUY
2838,901,100.15,25,BUY
3346,1689,100.15,34,BUY
3346,1743,100.15,53,BUY
3348,1743,100.15,23,BUY
3348,1753,100.15,5,BUY
3348,1804,100.15,13,BUY
3348,1824,100.15,27,BUY
3403,1824,100.15,66,BUY
3403,1850,100.15,23,BUY
3415,1850,100.15,1,BUY
3415,1870,100.15,8,BUY
3415,1875,100.15,76,BUY
3501,1875,100.15,24,BUY
3501,1888,100.15,3,BUY
3501,1916,100.15,19,BUY
3639,1916,100.15,37,BUY
3775,1916,100.15,14,BUY
3775,1931,100.15,22,BUY
3783,1931,100.15,78,BUY
3783,1953,100.15,15,BUY
3794,1953,100.15,62,BUY
3805,1953,100.15,12,BUY
3858,1953,100.15,2,BUY
3858,1976,100.15,21,BUY
3879,1976,100.15,18,BUY
3888,1976,100.15,1,BUY
3888,1979,100.15,44,BUY
3888,4597,100.15,9,BUY
3903,4597,100.15,5,BUY
3904,4597,100.15,42,BUY
3923,4597,100.15,12,BUY
3923,4627,100.15,47,BUY
3923,4635,100.15,17,BUY
3923,4660,100.15,8,BUY
3928,4660,100.15,72,BUY
3928,4726,100.15,28,BUY
3930,4726,100.15,16,BUY
3930,4745,100.15,44,BUY
3930,9,100.15,17,BUY
3931,9,100.15,10,BUY
3931,659,100.15,74,BUY
3931,780,100.15,5,BUY
3938,780,100.15,48,BUY
3945,780,100.15,6,BUY
3984,780,100.15,8,BUY
3984,795,100.15,23,BUY
3984,798,100.15,18,BUY
3984,850,100.15,30,BUY
4241,850,100.15,38,BUY
4241,888,100.15,14,BUY
4251,888,100.15,16,BUY
4251,895,100.15,14,BUY
4267,895,100.15,30,BUY
4297,895,100.15,26,BUY
333,895,100.15,11,BUY
333,1490,100.15,50,BUY
333,1495,100.15,29,BUY
333,1527,100.15,5,BUY
419,1527,100.15,14,BUY
419,1751,100.15,11,BUY
424,1751,100.15,24,BUY
424,1761,100.15,33,BUY
424,1815,100.15,42,BUY
426,1815,100.15,17,BUY
426,1829,100.15,25,BUY
430,1829,100.15,36,BUY
430,1878,100.15,20,BUY
430,1899,100.15,11,BUY
472,1899,100.15,53,BUY
472,1922,100.15,27,BUY
472,1939,100.15,2,BUY
480,1939,100.15,25,BUY
480,1949,100.15,20,BUY
491,1949,100.15,11,BUY
499,1949,100.15,55,BUY
499,1957,100.15,20,BUY
2345,1957,100.15,8,BUY
2588,1957,100.15,26,BUY
2627,1957,100.15,38,BUY
